date,renewable_share,fossil,nuclear,hydro,wind,solar,total_generation,price_actual,total_load_actual,temp_c,wind_speed
2018-09-03,0.5823018673976358,150751,145700,137585,260930,15115,729625,77.67875000000001,31201.833333333332,25.440705521472413,2.7083333333333335
2018-09-04,0.5397869022085064,175743,121378,184043,141489,25100,662982,78.03041666666667,29389.833333333336,24.17903118609408,2.3249999999999997
2018-09-05,0.47364328879813394,195495,120802,121985,126683,32564,616067,80.65666666666667,28403.083333333332,23.204642126789384,2.316666666666667
2018-09-06,0.41843927271463693,206232,121342,120786,85277,23691,575565,76.92375,25153.666666666668,22.371881390593064,2.2333333333333334
2018-09-07,0.39845192954999226,265711,143650,101915,102165,62032,695188,74.325,31490.416666666664,22.200316973415145,2.1666666666666665
2018-09-08,0.38119343858548543,250476,166865,68573,127574,55473,688632,74.45333333333333,30961.458333333332,21.531368609406968,1.8833333333333333
2018-09-09,0.23744482687334753,243886,167424,57127,36557,26263,551446,77.07833333333333,24247.458333333332,22.4601201431493,1.9333333333333333
2018-09-10,0.25460962205868326,329862,168835,50559,78080,33437,681455,79.11458333333333,27933.583333333332,22.884511758691225,2.1999999999999997
2018-09-11,0.5108953087081533,226045,133978,83415,268982,22421,753673,77.07083333333334,30257.5,23.023407464212696,2.3333333333333335
2018-09-12,0.404429857919865,219918,145148,71191,147907,23455,625844,80.45708333333333,25421.125,23.329780163599203,1.8583333333333334
2018-09-13,0.2954438526564147,328503,167167,94870,63026,42789,716285,80.12125,30888.458333333336,23.901820040899818,1.9166666666666665
2018-09-14,0.2796912925684901,324249,167404,78486,76114,29143,695027,78.76,30641.375,23.98375000000002,2.0583333333333336
2018-09-15,0.26384430439453893,272646,167644,59522,59648,31381,610576,75.47916666666667,26767.541666666668,23.571751022494905,1.8416666666666666
2018-09-16,0.25915942879836995,252076,167636,58233,36580,44612,579130,76.24083333333333,24780.458333333332,23.21059049079756,1.8083333333333333
2018-09-17,0.2889824352210141,314779,167441,62048,94679,32051,691042,77.4875,29919.875,23.890922801636012,2.075
2018-09-18,0.2216563221590816,347749,166139,69838,29437,38067,671693,79.90833333333333,30555.958333333332,22.381837934560345,1.7583333333333333
2018-09-19,0.24429072909784844,341429,167560,96125,17162,42435,685683,80.85166666666667,30854.708333333336,23.321252556237233,1.5416666666666667
2018-09-20,0.2728086403891944,332952,167561,92908,43936,42525,700524,79.52666666666667,31077.458333333336,24.458274539877316,2.066666666666667
2018-09-21,0.2879235119609122,302664,167563,85120,51715,44993,673151,78.56125,30913.166666666668,24.280823108384478,1.9666666666666668
2018-09-22,0.25383945701065663,286184,167550,58702,40145,46534,620270,77.29083333333334,27693.083333333332,25.081751022494906,1.7916666666666667
2018-09-23,0.29473931029862493,244472,167551,51994,64228,48112,597070,75.31791666666666,25698.458333333332,25.27202198364009,1.7166666666666666
2018-09-24,0.4304475498807058,257873,167448,68880,200710,47939,762820,72.33041666666666,30442.458333333336,24.612615030674867,2.125
2018-09-25,0.399182231380086,252332,167848,69358,160114,44350,714383,74.39958333333334,30764.25,22.53621165644174,2.2583333333333333
2018-09-26,0.37290574264892457,266404,167674,59599,161957,30090,705441,76.31166666666667,30471.416666666668,22.51035787321065,3.0749999999999997
2018-09-27,0.30635910807619005,298581,167875,76240,80774,40876,684184,78.37833333333333,30084.291666666668,21.246679447852767,2.35
2018-09-28,0.27537156420105274,307175,168014,64905,63102,44878,667785,81.10416666666667,29746.916666666668,21.591139570552166,1.75
2018-09-29,0.30316068395128126,247742,167987,42965,83615,47418,609868,74.69333333333333,26318.541666666668,21.49793456032721,1.75
2018-09-30,0.29510138843281075,211644,168023,43677,65678,42213,551197,74.18833333333333,24189.208333333332,21.592039877300635,2.0083333333333333
2018-10-01,0.44488047736786956,275514,145916,80672,244879,10392,774916,70.9825,33335.875,20.62090235173826,2.2416666666666667
2018-10-02,0.4367735035363119,228931,170693,84156,191860,29021,724625,72.13708333333334,30709.541666666668,18.430000000000003,2.283333333333333
2018-10-03,0.6535312087633991,114787,145154,184266,296541,16076,774494,76.3975,27544.875,19.486019938650323,1.85
2018-10-04,0.5875234122021941,172486,121418,204149,209003,10202,732524,79.69125,31133.833333333336,19.68441973415134,1.7416666666666667
2018-10-05,0.5032372444280715,195664,120755,123722,155434,38590,651480,77.42416666666666,28315.5,19.520304192229048,1.8916666666666666
2018-10-06,0.4193245342337063,183827,121342,133094,52802,28633,537555,73.25666666666666,23183.708333333332,19.52854805725973,2.2416666666666667
2018-10-07,0.38713081950049816,283340,143718,111534,92194,60506,710628,62.3725,32295.375,17.89447852760737,2.7
2018-10-08,0.34593225590616594,260451,167369,62240,102478,55962,668073,73.01583333333333,29952.666666666668,15.648174846625778,2.1166666666666667
2018-10-09,0.29472486572636736,283424,167042,71748,66284,42797,651282,74.38916666666667,28459.041666666664,15.974573108384469,2.3
2018-10-10,0.2926144353818028,305326,168514,51427,114882,22325,682656,72.205,28451.416666666668,17.473496932515342,2.3333333333333335
2018-10-11,0.595589652704203,147558,114628,96264,283674,8545,669199,70.09291666666667,27122.375,18.554685582822096,2.6
2018-10-12,0.30875848357923524,312584,145159,75960,98840,22622,673507,66.42375,30485.583333333336,20.092234151329254,2.075
2018-10-13,0.420697310677286,193300,167825,59987,162934,36138,638711,66.68958333333333,24572.125,20.38201942740287,2.058333333333333
2018-10-14,0.4897888454844902,164618,167975,95598,206635,16089,669415,59.96666666666667,23394.541666666668,18.255005112474446,4.016666666666667
2018-10-15,0.3464781535975164,292451,169158,76962,147633,15307,720233,66.73458333333333,27510.041666666668,15.234179447852773,3.0583333333333336
2018-10-16,0.20618653268899154,380875,169239,91008,19489,25016,704595,78.57791666666667,28364.083333333332,16.25095092024541,1.55
2018-10-17,0.22267168581007132,361647,169213,89055,17251,39002,694408,77.28083333333333,28649.708333333332,16.86253323108385,1.95
2018-10-18,0.3124141063567119,293711,169203,56194,136638,12714,686896,70.64666666666666,28633.125,16.637653374233135,2.183333333333333
2018-10-19,0.39099995130153803,246959,169217,69610,177399,16087,698174,68.16125,28347.083333333332,17.414591002044993,2.783333333333333
2018-10-20,0.42293379025996625,187985,169298,66487,178549,12623,634967,64.75458333333333,25190.125,17.40842535787321,2.5166666666666666
2018-10-21,0.3223095337218984,212339,169315,63713,95982,15627,576480,65.59083333333334,23363.833333333332,17.707929447852774,1.9666666666666668
2018-10-22,0.4004505449637636,244521,169068,57867,181549,32001,705368,68.53458333333333,27725.458333333332,17.19846625766873,2.1083333333333334
2018-10-23,0.37013486622698377,276759,169237,68556,165447,22947,722642,67.55166666666666,28362.5,16.543277096114533,1.4083333333333332
2018-10-24,0.2948889309622781,320719,169029,63236,100142,35336,707758,70.58416666666666,28305.375,16.598103271983653,1.6083333333333334
2018-10-25,0.23568305014933,354797,168685,79263,40296,34573,696779,74.87375,28305.333333333332,16.100646728016365,1.375
2018-10-26,0.21439939876764777,363642,168501,77524,50550,9568,689251,75.7,28354.916666666668,14.757622699386523,1.5083333333333333
2018-10-27,0.44492095487077316,178397,168379,52890,211292,10773,641469,65.99416666666667,25492.916666666668,12.930416666666666,2.158333333333333
2018-10-28,0.5051021439691301,163037,170851,92444,227199,19688,692454,60.8652,24051.92,8.294370552147257,2.448
2018-10-29,0.504411090817657,223413,145299,66931,277317,30554,761603,66.10916666666667,29711.583333333336,8.286807259713708,4.683333333333334
2018-10-30,0.38103690834757487,304821,145290,86853,181075,5616,741377,70.63916666666667,30831.041666666664,9.350866564417174,3.1166666666666667
2018-10-31,0.27693944299809664,374656,145155,82930,100672,9511,731344,73.98125,30549.708333333332,10.725552147239268,2.775
2018-11-01,0.48636200350520276,269692,145873,96512,280138,16476,826771,68.41625,33221.416666666664,10.899171779141117,1.5583333333333333
2018-11-02,0.4950578536964625,173611,170630,98673,208302,28088,699696,68.90583333333333,27963.291666666668,12.322272494887532,1.7083333333333333
2018-11-03,0.7140891407900584,94399,117678,203787,319136,18279,769614,67.61166666666666,25868.833333333332,10.949736707566469,1.3916666666666666
2018-11-04,0.6419510981742531,155690,121347,198955,278871,25531,796003,64.17125,31318.75,11.05413343558283,1.8166666666666667
2018-11-05,0.442191479716795,214667,120505,140198,73249,48244,613266,65.62125,28210.25,11.982062883435574,3.2
2018-11-06,0.4260552097635646,217500,121285,149996,69011,26756,602321,63.82375,27769.666666666668,11.003565950920242,3.6333333333333333
2018-11-07,0.40731111363516737,275526,143791,114761,114173,54012,721942,64.66583333333334,32136.25,12.569189672801624,3.1666666666666665
2018-11-08,0.33590313073933287,228361,167021,62834,78971,52236,608738,66.88166666666667,27764.333333333332,11.445654396728017,2.4416666666666664
2018-11-09,0.3285085016826008,263185,167035,86020,77553,40137,654047,64.56833333333333,28826.166666666668,11.783176380368099,3.0666666666666664
2018-11-10,0.36382815331250973,265333,168201,53517,176276,12347,695364,57.34,28336.708333333332,13.16018404907975,3.5416666666666665
2018-11-11,0.5049591754028775,177268,120825,112044,174717,15507,619357,59.37708333333333,24938.708333333332,15.435304192229047,2.8833333333333333
2018-11-12,0.2848470841789151,369647,145135,114330,69370,13950,731252,68.79666666666667,31489.666666666664,13.957234151329258,1.6666666666666667
2018-11-13,0.25818809505777857,388918,121416,94855,60209,14350,699827,69.6225,29957.416666666668,14.28166155419223,1.875
2018-11-14,0.31558889947474994,362950,120919,89964,114046,11820,720038,66.81541666666666,29921.333333333332,14.467957566462168,2.25
2018-11-15,0.2826880751952758,385572,121329,97044,81989,12940,718343,68.97,29889.708333333332,14.74617331288344,1.9916666666666667
2018-11-16,0.28709158632413107,383624,121491,94117,88561,12545,720042,69.00125,29605.791666666668,14.356081288343544,2.283333333333333
2018-11-17,0.33699441466431757,277079,121479,70541,109760,15107,613571,65.64333333333333,26370.083333333332,13.787622699386505,1.85
2018-11-18,0.4288834664253208,227185,121425,82067,171622,3537,625382,62.76416666666667,24933.916666666668,11.775292505432025,3.0333333333333337
2018-11-19,0.2622590202080551,409473,121382,109262,64866,6902,731441,73.2925,29790.958333333336,11.664531952965262,3.4
2018-11-20,0.31779211400121843,378176,121308,87000,131340,7466,743571,68.31,30867.75,11.077085889570563,2.975
2018-11-21,0.3380433293539738,378433,121236,82825,155613,10782,766455,69.13958333333333,31035.333333333332,10.820616053169728,2.7583333333333333
2018-11-22,0.3128798295019724,405103,121226,97856,130355,5226,777487,70.40875,31200.541666666664,10.255125255623735,1.7416666666666667
2018-11-23,0.32578294422194004,388047,121235,93664,133713,12187,767775,71.47291666666666,30991.458333333332,10.217096114519427,2.191666666666667
2018-11-24,0.38350305137141455,286745,121133,73209,156266,18487,675434,66.40791666666667,27778.875,7.97196830265848,1.9333333333333333
2018-11-25,0.4433359877953089,252159,121062,88737,194226,10182,685638,63.51375,26158.375,10.97212167689161,3.7416666666666667
2018-11-26,0.48803336267594577,278348,121019,107853,253628,16904,796339,63.64625,30924.708333333336,10.225428680981596,3.775
2018-11-27,0.3670404131254232,372028,120902,91195,167023,21668,791624,69.20041666666667,31585.041666666664,8.93966768916157,1.9916666666666667
2018-11-28,0.3491483633649643,359196,121049,90967,135487,24797,750320,66.87708333333333,31674.791666666664,8.318491820040915,2.225
2018-11-29,0.3453305952195095,361260,120976,104151,124195,19819,749421,66.61875,31800.625,8.003512269938675,2.283333333333333
2018-11-30,0.376441365391706,352802,120605,88606,168776,22519,772965,66.82125,31313.875,9.931904396728036,2.6083333333333334
2018-12-01,0.3507331931287534,340268,145918,99512,139141,18926,763646,65.07833333333333,33349.375,7.852037321063415,2.066666666666667
2018-12-02,0.4024773591812698,270806,170453,102465,170202,19401,753948,61.170833333333334,32985.666666666664,9.180922801636012,2.0583333333333336
2018-12-03,0.6592806410421562,131767,132231,197999,290650,29396,799573,66.99791666666667,30702.833333333336,10.054309815950935,2.466666666666667
2018-12-04,0.5487088915956151,204833,121167,223114,157870,16249,738900,72.13833333333334,30994.625,10.916533742331307,1.9833333333333334
2018-12-05,0.5861523117016827,137918,113204,120328,192230,43009,621620,68.38833333333334,25337.958333333332,10.990600715746442,1.7666666666666666
2018-12-06,0.5169294281939278,180023,121376,136194,137709,45020,638031,65.30291666666666,28688.041666666668,10.51488241308795,2.025
2018-12-07,0.34205704589081265,302862,140403,107854,65207,50931,687131,66.90416666666667,31678.25,8.292730061349712,2.2916666666666665
2018-12-08,0.34854020097978483,213355,166765,56764,91451,49368,597274,64.14791666666666,26123.416666666668,9.109169222903905,2.033333333333333
2018-12-09,0.28696353444426165,309182,167094,100334,46151,37347,680752,64.45875,30631.666666666664,9.856784253578748,2.566666666666667
2018-12-10,0.38354145874410717,203282,168092,56369,143861,26281,616215,67.56416666666667,24441,9.156508179959122,2.1
2018-12-11,0.2814189746213066,379669,121569,107746,71592,9735,709611,70.18333333333334,29630.625,7.652630368098175,1.7916666666666667
2018-12-12,0.3430057852353605,344215,144903,117223,121420,9751,756754,69.85791666666667,31834.916666666664,8.258870143149302,2.0833333333333335
2018-12-13,0.4930560303940863,254000,145409,91195,286914,7888,804367,65.84291666666667,32258.458333333336,9.66943762781188,4.466666666666667
2018-12-14,0.4575408787464375,293977,146373,89278,259894,18954,827019,67.09916666666666,31809,8.313893149284263,3.2333333333333334
2018-12-15,0.48445392997978826,210263,146277,75937,241391,15479,707510,64.57625,28487.291666666668,7.870641615541942,2.541666666666667
2018-12-16,0.5379574882794984,178070,146404,88512,279968,9549,720319,61.60041666666667,26823.625,10.778553169734165,3.1916666666666664
2018-12-17,0.38819715099282626,328817,146421,127687,152345,17562,790521,69.31625,31781.25,7.837292944785297,2.6833333333333336
2018-12-18,0.42957340407926853,294925,137885,99129,212275,11502,773472,67.02166666666666,32787.125,6.436088957055233,2.6333333333333333
2018-12-19,0.4417563734917316,296167,121355,105351,208671,13137,762298,66.05333333333333,32167.416666666664,9.68281952965237,3.1
2018-12-20,0.38441490929106364,313697,121380,107688,146024,13233,719444,68.7025,31731.041666666668,8.85264314928428,2.0583333333333336
2018-12-21,0.4379906586254577,245263,121345,89780,175291,16449,666069,66.17583333333333,30594.333333333332,9.00173849693254,3.15
2018-12-22,0.3804068860762916,236887,121352,99073,99579,15709,591861,66.95833333333333,27155.416666666668,9.829808282208608,2.283333333333333
2018-12-23,0.3177939109140486,246055,123465,92643,55329,17493,554139,67.88958333333333,25481.333333333332,8.818709100204522,1.9833333333333334
2018-12-24,0.3017174280573586,250589,127569,95999,47320,13440,552454,69.92,25495.166666666668,8.508640081799616,1.9083333333333334
2018-12-25,0.29267718481075705,216546,138888,81595,47689,11597,513969,68.33,22337.75,8.175240286298592,1.55
